 	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99
EG10703	0.11591183345666554	0.4266865966258003	0.7400386482622617	0.17570248312458983	0.6915783566125866	0.2437314063825979	0.6947791939241305	0.400970065484927	0.6528154545818406	0.28680900205636045	0.6315873900300923	0.13542419795378097	0.3339591236525672	0.6033865265799082	0.3247841440265965	0.23900542231282254	0.33959445561603524	0.4136139334475704	0.17020595493299054	0.17286198907184538	0.7213914568766318	0.40723467273411745	0.5588899027800408	0.7050261425008842	0.628287168931107	0.6138783328436859	0.45004937030262543	0.09018757949899507	0.4873450657911616	0.3739726334401054	0.4057382915258328	0.9226003574767412	0.7264514807303935	0.48321431949265137	0.5895089264682508	0.49566884072978024	0.2943748793318816	0.19689495092800582	0.8547466937625584	0.49405160026036155	0.6984151883388696	0.7585317265573842	0.5317633887551462	0.14167565350141498	0.6499997739692271	0.5512280882226468	0.4184515494947343	0.5675887078196632	0.05746166068817955	0.8714438960154459	0.3332882658232145	0.9169031511928875	0.20057584555367872	0.4179714470532647	0.30489709020742484	0.291104637752876	0.37273868782398384	0.8657385927330236	0.4248808153457585	0.497857046599061	0.4947398559423261	0.22113711318743337	0.6011668200979109	0.4687073893376781	0.337896995840971	0.3359323736067496	0.39398466336434856	0.08707102855108405	0.22897086862353566	0.4859372483421439	0.007512586670727634	0.5350344057593158	0.37873953066630417	0.7656602681074105	0.6619832731079266	0.4622351111938786	0.21344569564298776	0.29958289409875966	0.4931974906026027	0.3925699292794045	0.17587322609775566	0.7578578112437132	0.7003944212187487	0.6262619148411331	0.3774020816398551	0.4846512689435443	0.02509331895690327	0.5104841120010485	0.2614301987329814	0.0768116165944995	0.5175440547235458	0.4687078131604198	0.03041242134761376	0.8698207018289992	0.44533483569765697	0.40319858050708224	0.2959652064673893	0.43982610496662944	0.577358696440466	0.12714087776047145
EG10006	0.3744516972016208	0.8505906610311378	0.734335819100937	0.7745883629005473	0.8756776669221454	0.6260768873877004	0.8320046673390243	0.6966378689637643	0.9518789682139253	0.8411888923967151	0.9053621033611539	0.5813696692233737	0.5702321003796166	0.5011342106163308	0.8715161467901519	0.7299999469481623	0.4854757142373023	0.6957464897750205	0.5178090085820883	0.4156807053105571	0.9025259097859631	0.723111886764223	0.57792974621644	0.6484327370028121	0.9104702169998883	0.8652144397574018	0.5962709790959303	0.29554420240434665	0.9810180067840784	0.8881729819564599	0.9496518208613679	0.9459379161614778	0.9130916148106486	0.6801977673924545	0.9569613549643169	0.7063388557161417	0.45982973800794663	0.5563260524732085	0.9219914508989012	0.8446598309652826	0.7068642792997166	0.9389172983097648	0.7030264199757383	0.547463166827911	0.7875457597700717	0.9363061149139728	0.9177623901112841	0.9444069052338357	0.4524935514952343	0.7892858233847202	0.745019111219048	0.8749115166203488	0.7893885559471054	0.8151273037033773	0.8351296678152219	0.5579321168303781	0.9109449195326085	0.7703076965440172	0.707158363879031	0.7017218154454639	0.6090072400490008	0.6026694296522515	0.6779847497163523	0.9604635247217358	0.8576114120664753	0.8776803154536758	0.56681825318673	0.3490850771385545	0.9203187864542908	0.9056708033676414	0.22790035773963413	0.8965179738807613	0.8350796623852823	0.8946829256227727	0.6916019587856296	0.886217029600995	0.6068039449623607	0.8108738659365123	0.9734760834029089	0.9430742781754967	0.602158849603373	0.6704759155098841	0.9780862589118807	0.8682763075174771	0.9440709358799081	0.9392865920178537	0.3750942255858914	0.9890449933168914	0.4273409594815495	0.18081462861305808	0.7485687048990463	0.5263239043869187	0.36425288646424436	0.6804909965983127	0.48647118184450105	0.41248969628302934	0.7181050711347488	0.915196032502111	0.7736131047040796	0.48694495703058155
EG10385	0.10094161504627666	0.4861415858940969	0.9473435850961356	0.3982292110645557	0.7961555801215155	0.29897666362669334	0.9815934791941229	0.3581179048734816	0.8894275008161565	0.30501247087163347	0.673478842607207	0.15598176779124334	0.8378005794986897	0.5606225078551326	0.6495864092973584	0.19018126789363166	0.3547206550450816	0.9866938939145475	0.2613639513426062	0.18770296081721516	0.6982690832561038	0.8254457200537998	0.356937432051256	0.6423814318168115	0.8737482197869334	0.9400694675458078	0.6500004005464214	0.05724737971495755	0.9976554141011496	0.5324582061697275	0.6224148622937699	0.9515989693404581	0.9356434395097752	0.3103939291846112	0.9801372845946054	0.9854992078240244	0.108323707248462	0.25181317671414366	0.9268909027226383	0.5363698047197052	0.9498092568181647	0.5428451222119611	0.9016623995060671	0.2446881658262689	0.9730357761281632	0.8892612039962063	0.8134941596373271	0.6563789179402736	0.06303253669375569	0.8520244402824165	0.5539427770614628	0.7592735563122596	0.24811267999838607	0.6655688482580541	0.5578563026292597	0.1738941927130206	0.9873220333951187	0.8644209118584321	0.6156266364515902	0.7551587024515894	0.28776231680023234	0.22376422913632354	0.5554774065944266	0.7152921510637972	0.3684153054171044	0.5413970847630011	0.8713125244250547	0.04408116202851485	0.35192836217160056	0.9199252677590808	0.0032491662718685285	0.5925872711716426	0.6938778725223594	0.7839855980386639	0.453279452870178	0.6985669500052664	0.20188649600484893	0.377440726937518	0.7644862254389185	0.7981991350327741	0.17910319365257707	0.8387322567319864	0.9625054637846826	0.787463285078675	0.9915758117588622	0.9448555766635386	0.011764971560710514	0.9057433162397467	0.2537110151732239	0.0639711568776019	0.6833616607167355	0.5335568721146217	0.019447604369824237	0.8613166873774544	0.9384678533692802	0.2754965860181423	0.6840077892220343	0.8185159929923618	0.8588714766554667	0.09787634536145337
EG10052	0.026271560132626683	0.2838218504058224	0.9523539021120894	0.16030594610168716	0.8231849863945992	0.08421205471516742	0.9805207143042333	0.21401300447180865	0.5913042311651484	0.2372180811361976	0.8337879477749812	0.04211492628363291	0.35531543956586265	0.4812084519663112	0.6527668195842742	0.0973780914993246	0.2688963103437034	0.9834551075215345	0.0878252642194754	0.06511153593945042	0.495154810555275	0.6769785296808979	0.19893168471172643	0.44137730737990444	0.9111980465391786	0.8802996525423278	0.6697587536657429	0.008729422434628067	0.9973427807843424	0.30495573264818954	0.7469525458026712	0.8368634356555237	0.8624371979326432	0.17108566493674907	0.9775233344012715	0.9799219468892907	0.03983465400539742	0.13043460986682778	0.9130124246568161	0.41092002485526785	0.8974710477448271	0.5878346008636914	0.9241569058613871	0.09086027911142933	0.8716453666889367	0.5479326260990106	0.7200801868048092	0.5712008724207842	0.006472151550046328	0.8067251247658835	0.43068718263767575	0.6773884270573802	0.09877267278509545	0.6054005948523298	0.4387950534747842	0.08997281404879708	0.9841613093679951	0.9336226016156964	0.5609290328761816	0.6923324115625028	0.20028271062240022	0.0913847381653585	0.411676528477753	0.5820773169359444	0.19443624930387216	0.2468181993860587	0.6239716291786024	0.006378508595714964	0.22248548794533896	0.7732248193395278	4.64862232397822E-5	0.6009130320209549	0.30441165149045735	0.9318092617360858	0.3720761135539639	0.6352174047794737	0.08492063313946953	0.22399911977072332	0.723166199052214	0.6547236739802206	0.11603285678438897	0.6279065660026056	0.9285031179737013	0.7181306694176502	0.9917367614047489	0.9800986965307419	0.0011065895732293518	0.9260006112191626	0.1789731774866828	0.019865967044117135	0.5385184428426553	0.2552018655499833	0.0014184961544231665	0.9086815593325234	0.8412231712997829	0.12871445247187674	0.4799989487324083	0.7328179723794225	0.6125895366098502	0.023102425183018457
EG10680	0.62138311419927	0.6649414335135273	0.5545561432042859	0.7443025807133911	0.7463150968837955	0.5748105932436584	0.7073781490032266	0.7213575669014819	0.8353056576993277	0.6999368459983426	0.6747799544857975	0.6249344033883175	0.6672717298304173	0.7377808218855578	0.7921638160168661	0.7213958647162998	0.6639672295853716	0.6428235580768245	0.7850084910516908	0.6071613067445076	0.5792911513701646	0.7651739007865459	0.7614840142294923	0.7133833943512732	0.7311133320426487	0.6926268219990293	0.6061489572623489	0.5841526406667215	0.5405745855902359	0.6645807975724988	0.6500007208696694	0.6689395301458114	0.7352071565298895	0.6905609843754229	0.7366262300452584	0.6514240468698937	0.673156509445593	0.6481066467963452	0.6684650690727018	0.7660997305851234	0.5919677404225836	0.7764425548523509	0.59865434491406	0.758615711097212	0.6070210325861306	0.7045690248119865	0.765900161175776	0.5981871032044359	0.6046455727616892	0.8724880175838803	0.8530628994114934	0.6968551627176974	0.7396693663105456	0.6961961544859968	0.8430648699230536	0.6955758198165403	0.6582825336174555	0.9285092503185214	0.6492358099544668	0.5875721796868293	0.7763271398315239	0.6464512891109007	0.8656837127297665	0.7739515679655541	0.6382699275399483	0.7836164785258519	0.7457121744018634	0.7113716915988118	0.7723204914248499	0.6976901329061351	0.6307450944230965	0.8176286893218626	0.8245212377081571	0.8420562545471102	0.8430513335298057	0.596786215199679	0.7850053733419955	0.6571891321547791	0.8124714807685484	0.6506033833828058	0.559827057604816	0.592094428469821	0.6464819511612291	0.5799282113528678	0.7256785454136154	0.693262231549673	0.6941884308155227	0.6747708420589773	0.7660169670234854	0.7422888333695521	0.6350210259122931	0.7728345979683695	0.7947837121411794	0.6305601549508051	0.8257963152870496	0.5951527488406371	0.7433611623785464	0.8660915431380193	0.6319859418813829	0.5299213888367501
EG10315	0.31327333180120215	0.5548267143205251	0.5563418114544897	0.5531082689736202	0.52349567218961	0.5664502696539113	0.476182507598149	0.5643416347832895	0.4659632178688076	0.4460694594901807	0.6174038943193734	0.5001331647888532	0.6620445347789201	0.5489417859433228	0.6528996192519108	0.4273605250789736	0.5877401830636741	0.5288414975322473	0.4844382000890836	0.37648533160283176	0.4672327495648395	0.5628546247869715	0.6305461834034433	0.6290702632785722	0.6364569169452002	0.5681848774651821	0.5695011390016068	0.37498221148380706	0.6023584925320624	0.7473364575597161	0.6526615592441105	0.5723333999577216	0.6244146383725631	0.7119862012661726	0.5670358145098897	0.5661712679464354	0.3902330640688466	0.4614216554025556	0.5594216303786261	0.6105762576664417	0.4799108920317176	0.6989392335005258	0.5380629147592503	0.6069646222459648	0.5068672982369092	0.6094344491136691	0.4548765647429095	0.671744546108945	0.40325092287898906	0.5424219573506128	0.6224874363143141	0.5986992020496712	0.6343388084416579	0.5992036759036805	0.6312031523802157	0.5050185683838968	0.5364475848401272	0.6583360177722598	0.6455529036088794	0.488430414602642	0.38435692818159956	0.4222316702097293	0.5230497240425928	0.49420819384144293	0.7105702407016832	0.4491083395609157	0.5788519271905329	0.344915468079827	0.49143030145465794	0.5706202560435626	0.3908249217704296	0.5051715977954069	0.605029779500626	0.5105465298641267	0.6314718775927814	0.6479703112806795	0.40526182172733627	0.6499998540980887	0.5630575567921685	0.49750346561783804	0.5141413130273881	0.5105210481137177	0.42515016522413124	0.4909114737142822	0.5262472623954862	0.45317437449977854	0.5232023003177735	0.5504300524687108	0.5416745190492254	0.4866791620834995	0.7658313783894781	0.7254692873396577	0.3245445438587999	0.5880350393155698	0.4199915323302816	0.5311262182388402	0.6976900580624338	0.5578254588687782	0.5178068542378528	0.436562151396722
EG30076	0.32884887572673704	0.6831789585306794	0.6355510620824131	0.4851211409283167	0.490878969468558	0.4012375371394636	0.7340981041073685	0.46868634162828915	0.771791712760383	0.573601369602023	0.6881799244384038	0.6553654257855593	0.5121229702991161	0.650000187255317	0.6716237440890143	0.4226388187229575	0.5211434735821144	0.819407222302941	0.44959578085847507	0.4368182765785745	0.8017247607217873	0.7210982863055144	0.6053178051783504	0.6208744551659252	0.628517825006364	0.5876470307968665	0.6400321233923589	0.3031742682996059	0.7757014218727948	0.6442649646602733	0.5530281303990197	0.7354274599014636	0.6533950185212483	0.4439563928530631	0.8986038700468197	0.6873183427879603	0.39201806477443246	0.5068076144104938	0.907929818190134	0.6504855982729609	0.7294053625712317	0.622236822486197	0.7154022267689382	0.545532085650746	0.6979921069530305	0.5530639141323024	0.6683064540285768	0.5188811909257104	0.31015861104922055	0.7001954861166362	0.7415269056400433	0.6481259025523188	0.565079143476673	0.7807950919296427	0.47092198395447	0.44094046281194693	0.8284206897879457	0.6187956223849029	0.5566294154944279	0.6356967483520861	0.5637086101983773	0.4924410246913441	0.829781076542631	0.7202731802017913	0.4420257647956465	0.7853825955087718	0.5822559462079921	0.26617976243483893	0.5926788590448617	0.7240475535623211	0.21108011878777372	0.4852056356808506	0.6117151212095616	0.6072877442563425	0.6387509238503322	0.5836197291625381	0.4839727111375182	0.6676227777681959	0.7115223883121377	0.7226299155772561	0.5337445870297116	0.6354675847701353	0.5919319633860751	0.4235568401263361	0.7351889356685276	0.783102641243161	0.3387687751860988	0.6516156146652571	0.5302924076653147	0.39092426991677376	0.5455000976948201	0.663851482472406	0.2840605206497722	0.6241269398599371	0.7438434680024213	0.4323449063365606	0.6467788881332434	0.7591613627486319	0.6589267214306642	0.298082173055637
EG11280	0.5406635931345573	0.7892253982261282	0.12168396684363417	0.90029849854583	0.3464611767430625	0.8623839735195087	0.09637291526489447	0.6793957530732952	0.5881118927912213	0.9668848913810123	0.705525298083877	0.9743456899597011	0.6862851696697666	0.8826525153022989	0.5237768774907406	0.8736228039777139	0.9406671477881304	0.08297886807125542	0.8285014415035064	0.8835259401435042	0.683682092227629	0.5073231479494151	0.8904685123836963	0.7988511349391333	0.3605176051183375	0.2917388534100698	0.6087926925330446	0.9833554660342912	0.009647054803791012	0.6280989210565804	0.7760695027767963	0.42151201892564294	0.38485019558235894	0.8441206123893782	0.3185708541460144	0.060913861691490025	0.9606380811482826	0.9533280131598506	0.39745774040332815	0.831028980591009	0.17950585967442165	0.664866672531065	0.3295154502500813	0.8056113241068906	0.24110592039788642	0.5326472315110803	0.6499995581224088	0.6452303995765856	0.978012849616289	0.6705706906052104	0.8593332698070844	0.7131617145147291	0.9515562640122769	0.6316523036299349	0.8039787268848222	0.966378344011917	0.05294334820067328	0.4756861617758463	0.631838673873203	0.5430670621096217	0.8940927205788114	0.9542555084356346	0.8525208198069437	0.7890869151113352	0.9042036050495453	0.7945809461091967	0.7150152000283027	0.9844153485797801	0.9381499558702701	0.44668682872125737	0.9987526455687129	0.684425215742798	0.8537592054994801	0.555430035913155	0.942276725275706	0.7797366211163284	0.7925822248665253	0.7745625211948532	0.30732940287091576	0.641676301416066	0.9427455541001427	0.5563767089943004	0.1224538905330558	0.6145050683461117	0.056415470301417046	0.15590866876819082	0.9949938289624296	0.4075852096586209	0.9035847701586536	0.9782991962909809	0.6293300409548146	0.9337247095665662	0.992640692560802	0.5738750429597387	0.31836552377887967	0.8021660537548989	0.8303530657997165	0.4930171138489015	0.6513632426248845	0.9727825459032978
EG13998	0.17143773496844789	0.6757338805860558	0.9913888209049033	0.44674157684875815	0.9266372914385009	0.3625235515153417	0.9901822369246186	0.5828759859331166	0.7683014823833817	0.6776332741674145	0.8534434267881795	0.2489805617354564	0.9071489549657612	0.5583561333855489	0.8198958893014128	0.3497757613183371	0.591028243556467	0.9954224600707583	0.37610531735586666	0.27602008998098804	0.7714957120273525	0.972142514474966	0.6620358431608186	0.8543963955734756	0.7849310194290405	0.9774755705379673	0.8265018023371924	0.08864610879066505	0.9992509916994422	0.6067213915729722	0.8994473397441243	0.9814157612938523	0.9825772502192374	0.44999205791760544	0.9816184724910205	0.9957142875513924	0.1694346025903432	0.4635304721307274	0.9398890209343549	0.917544064638297	0.9904206595216338	0.8644784130018056	0.9660383337738238	0.39036691215510083	0.9896596189320557	0.9718592587121595	0.9493403230065027	0.9154335616556711	0.11616083984358885	0.9776762049558246	0.8590904106648328	0.9078196749879435	0.42705659862672846	0.7638744607012733	0.650000100175956	0.4483134094129188	0.9960851292954589	0.917001834428084	0.8090003516434477	0.9224712269128991	0.6339714440659433	0.412949317903399	0.9103504867898737	0.9225128419835378	0.5730093497240973	0.6462702223650758	0.7860446563918767	0.07841174675220172	0.6414738852611109	0.7681274550497563	0.006652536903358268	0.6816670358969804	0.6383704587895925	0.9160843958129977	0.8170902237088552	0.785715934187179	0.3956065826803665	0.6552959666439176	0.9441971167516735	0.963189214835899	0.33520979398950307	0.9631319202599404	0.9832723584799501	0.8102545358744212	0.9969614567087224	0.9777318566744598	0.016886995328195636	0.9485797154680713	0.47704197554242	0.13705556045935405	0.9109044530045401	0.6493507234742909	0.03244626869880962	0.8101575230407925	0.9881841428749836	0.46867749231846473	0.6851914229591407	0.8675817506998171	0.9448141179822975	0.19905021400491682
EG10660	0.18071296428543285	0.47954189101115813	0.5831903277640985	0.30782980860951625	0.552258563219049	0.6000758916198371	0.667276175556775	0.385164639190769	0.2905151936724335	0.6659182702683252	0.7796944863478523	0.5289552980461497	0.5777513979157387	0.6500007479793836	0.4385107455497301	0.34482433639415283	0.7289275768303877	0.8334985582480304	0.6215996362805768	0.7232785930595045	0.38978761565609193	0.7072651414927262	0.7930357212274785	0.6500001048840723	0.6560875579767579	0.5963428907184908	0.7771979157779967	0.7014133327775675	0.4308984147457437	0.4424262675433483	0.2911845448141209	0.3607187570761543	0.8839445837013407	0.5820486397968634	0.502415124691847	0.8935472887748171	0.6973246401859082	0.5283553421551829	0.6298488653263484	0.6203671254229999	0.6315531977980933	0.4421254750489284	0.6558934453712557	0.62596552273649	0.7906281221652578	0.3798840135271585	0.4374125210535053	0.31725524275363365	0.3193994023231243	0.5247393139833946	0.5850673046539347	0.4456436238708751	0.2526046315232613	0.5486414236699372	0.6544093528440516	0.6682387750657985	0.7668755411117864	0.658206112473235	0.5668193406526011	0.6538705248276238	0.6756628294905267	0.7275554553845838	0.6869624167813542	0.5663841343458736	0.38807927165557604	0.5228379380960397	0.6440571996540616	0.6294460336528104	0.328047653069298	0.38188217823525933	0.43723654618122637	0.500301451171696	0.6810361610479082	0.6931313895359783	0.6629356391825196	0.34940309644292905	0.40585916178169823	0.3216365188043797	0.2590697859405275	0.44851658982538783	0.47129666744201687	0.632988100101754	0.4312261553849375	0.8246199316680537	0.7484225968844154	0.5590045404689666	0.3209782647360148	0.41098676635090836	0.6855407216261927	0.4414183378761534	0.6523337953523528	0.6776111232444627	0.43061099190518454	0.6772676421790202	0.8539645472848175	0.6186018397848261	0.46329110897258197	0.4583251861483609	0.6106596741121557	0.5712453919530187
EG12086	0.23409529419595687	0.07013950598543743	0.18724865662810208	0.06692317948793032	0.08072561295805754	0.1993353859102269	0.1792069452377368	0.07687566090741906	0.05594774206820411	0.121397744957985	0.19753488885444193	0.13566370512440845	0.24029897049009372	0.351137477827234	0.060114665173442716	0.06916853915102224	0.18742293518408465	0.20314696955542555	0.12088791268889487	0.3500666277667031	0.060872210890758144	0.17603891346422568	0.1589321957840925	0.1463964539903274	0.09585730949164874	0.10273087875289595	0.37406096642107456	0.2069503629097661	0.06548326965853986	0.07443879969161629	0.0387516017349288	0.06884093152099859	0.10717495184807647	0.10669893837451871	0.08960739945063458	0.24378728637442745	0.2362313658209994	0.11012686982509717	0.11258728515699296	0.07481870381166417	0.0990336983088377	0.054170099261115746	0.16298601879293248	0.1912624043557167	0.10067330450822294	0.06070162100948254	0.06818296394195121	0.05626977051886685	0.055491244755907984	0.08590647181818119	0.3782028290907161	0.06344854616198672	0.04213279858535882	0.15088211701060852	0.06389971701435303	0.17864547625813385	0.12163507244693411	0.19480933720596938	0.20634501029470512	0.11485498863363389	0.3685270980766835	0.09950276274223405	0.17674972284950313	0.08209464413270388	0.07196935066082606	0.09541620369018529	0.20694175760861172	0.20055537531784784	0.06070250234323591	0.05937546569102531	0.10818664159942232	0.0661304546479944	0.11781166131314592	0.15027797568244056	0.17022940474072337	0.0611530973706215	0.15579046838563756	0.07577153292791089	0.06279196825076229	0.0705369369229542	0.20474383550439523	0.2257183939771664	0.04999280663493037	0.25632064789719383	0.16258950650615012	0.07765776343525031	0.05942901499228539	0.06932389098768983	0.3643573965529571	0.3385747044854359	0.08566012692998083	0.3005731640930753	0.08645271004148306	0.34187426753653827	0.40585961244098023	0.3038923377523905	0.08300057507649408	0.057487416607565206	0.15966103513529717	0.09469671857010255
EG10676	0.6542069775581293	0.4771736926781685	0.9996345392456054	0.18718994345042578	0.9917993705954489	0.18822080669766533	0.9994596455984152	0.3250271744732097	0.852275790390077	0.27541528632514256	0.857392720721788	0.1515290905261238	0.6589378896598448	0.6149998439857338	0.8078671192117679	0.12635937085723262	0.3765113941819443	0.9999220018701553	0.17501506808743983	0.16858776370502268	0.691653554142896	0.9662536328537569	0.3254749087791787	0.5797536539140269	0.9822568621655253	0.9936266455512136	0.9169834209419083	0.04017480866362439	0.9999995	0.4675332363425103	0.6980052108783015	0.9784071195170274	0.9872722915265957	0.2735763299188719	0.9947653300835696	0.9999526600580215	0.07439423930864765	0.1899242092528279	0.9645724658909163	0.5694414684731627	0.9984524417330145	0.8368337984358865	0.9808095071379986	0.24463899716397583	0.9970865278354392	0.913392629442068	0.8990406094124046	0.7285047770556127	0.03663189615499759	0.8762476959438809	0.7456933648898944	0.7927292177984354	0.15052611019032056	0.6380279513312554	0.5753390187751886	0.22948513149477678	0.999973922132492	0.972797145810415	0.819780273665529	0.757577030763319	0.2907574315642688	0.20383896643933594	0.5603959076591336	0.7556830362655451	0.2845430961237623	0.523196956932514	0.7353798206278241	0.034285344908219176	0.28800904943762884	0.8705446153189558	0.0028495967446888967	0.4441832522178346	0.40612880312566635	0.9663602908891755	0.5058789523243739	0.5953740963668707	0.14826679013963906	0.3266750804193424	0.9848700432035119	0.8495331425250691	0.17176353295396873	0.9033171196913737	0.9993866468767616	0.9238877053377287	0.9999820515232085	0.9989311275921483	0.01295035607551278	0.925958140334138	0.23705502122874395	0.07236285308948665	0.7674771856836323	0.5605647951725281	0.011775541677909174	0.9543989438406089	0.9928042975648327	0.2543965880826902	0.5029964539779942	0.9399906666615772	0.6694200677380077	0.08040531729694074
bgr_EG10320	0.5492917221770689	0.647707044449167	0.6479973848982452	0.6643641417453113	0.7984986466044964	0.7616082524878967	0.7450335883812504	0.7975674015435282	0.6569283444028962	0.7183280898858606	0.8067995211576623	0.758701068222448	0.7342448778897906	0.6316544131062471	0.6339693948646898	0.5508009492385287	0.7622056341302059	0.5848344363759284	0.6476378819517316	0.5854679390854957	0.582996610162932	0.8553299679220221	0.6172404742980104	0.8809748966793034	0.670329793866686	0.546495866004054	0.7036952996040654	0.6646569715898321	0.6681039963041109	0.6018763436063836	0.7958142988098267	0.6444394852302767	0.8319569324385212	0.8360838940928175	0.6835491848947813	0.6378862797050114	0.8513968661076595	0.5371305790775767	0.7453517902554456	0.6594498788928099	0.7816075121996235	0.6671381298924512	0.8621294555339756	0.6500008681273827	0.6954624501005732	0.7057977851588436	0.7048283871275117	0.888204121031117	0.7295568621085698	0.7992135889959421	0.8170938141312116	0.8733212464648219	0.6825845344863055	0.6786953806796379	0.6427068728747134	0.8564592211362768	0.596134847659604	0.5353725003980483	0.7024919162208297	0.5894088630006867	0.691530480343234	0.6631512873318294	0.6921030825443796	0.747207937481118	0.6311543756778109	0.794772813459947	0.6838052745952288	0.6447876595606672	0.74280174924711	0.6461688153370675	0.6659414820593218	0.645681187695532	0.8096488080117997	0.5871871747055415	0.6373507468342416	0.577305726431831	0.8085992178805675	0.5429254126845812	0.682735714828104	0.7904069312378	0.8797098296857763	0.7619973649673457	0.6113611844514014	0.7569168847201199	0.7891739044461845	0.6270696531743599	0.8608662561739953	0.7215671226466563	0.7584551149405279	0.7714008990962028	0.7546659331401002	0.65605080947544	0.6521138771219587	0.8041198880019417	0.7721938056600833	0.7040234981465817	0.7393739226165356	0.6378658029891119	0.7289458654738895	0.6499998401019296
bgr_EG11551	0.909830522409255	0.8786591966684488	0.918264462258035	0.7885311716464424	0.9050699204407413	0.8840147759136311	0.9809389663464788	0.9672089576542928	0.8660220285343876	0.9365611783881354	0.9640508463997673	0.95061615011892	0.9404999388205763	0.7924845126647339	0.6943902343332621	0.9566030175348839	0.9332383986941664	0.8568634259171054	0.9592068315952053	0.944980705657721	0.9617560919747459	0.9620293241968249	0.9636726124896569	0.8880903336779581	0.9104940402404023	0.9273939174882437	0.9397906350249574	0.9459727126757643	0.810289867047955	0.958284774248355	0.8779706192189447	0.9603260286158406	0.9684192844684685	0.9786137318731548	0.9180566216421672	0.9554296498205223	0.9790628713647888	0.8915411896106257	0.9668769288956126	0.8649190745461383	0.9690289944990114	0.8701371119287052	0.9061276588612207	0.9070973149951164	0.8953509319908602	0.9216478600210214	0.8208268032849155	0.9683849144341811	0.9756347265739876	0.9211207275129386	0.965131159708269	0.9719207492338232	0.9602490702660682	0.9706088144356728	0.9505958768095801	0.9606749562373929	0.9024205996690678	0.9659341081526205	0.9711316023287726	0.9193448598077409	0.9441411792826943	0.9119718802166227	0.9670751777837061	0.9369762627352991	0.9447441630894401	0.9761590383790695	0.8949398685039003	0.9098371824981937	0.9470750767245198	0.9431184084440127	0.9663377609555199	0.922151067377085	0.9722831021618608	0.9268840664133216	0.8789169732883834	0.78966587201501	0.970691445265142	0.7828371629983157	0.8603428051394483	0.9069008494766806	0.977305319553001	0.9644693553436902	0.9324136821163419	0.9336298398774495	0.9646343867951993	0.928111594658885	0.9420375398841161	0.8446897951196491	0.9584456137293342	0.9704976530508121	0.9300058893880906	0.9508448105024004	0.9413042864877942	0.8797794877150056	0.9621045749975953	0.9645557749891364	0.9200920364415364	0.9492315909368265	0.8853776206251959	0.9339371995763648
bgr_EG10457	0.6500003022171428	0.6813931409395101	0.5883722466473941	0.6578658857351359	0.6080716640015837	0.6649979706778741	0.5066059882362427	0.5442380820107928	0.6069514953480663	0.6858039699034973	0.6414823965606425	0.689053834324767	0.6203734235687495	0.6760056454245277	0.630862515266882	0.5965211168328262	0.6479378204684871	0.6329500822550961	0.6940153559855627	0.7217314138714594	0.7026660588151338	0.6318640815502723	0.664230539212599	0.6916546015030655	0.7015103560380104	0.6543592957252472	0.709819153439781	0.570914217600478	0.573645292691783	0.609463915845263	0.5534802004223477	0.6583120376260135	0.531235092584981	0.6322542439273746	0.5848642698610141	0.71026192890296	0.5376134047232155	0.7130984297981129	0.6585620801994694	0.7196622208572978	0.6240978416255017	0.7409118362576048	0.6389273418109089	0.679561667656588	0.6603002515315484	0.6510101128750504	0.6001711386234894	0.6730123690947295	0.6175012897391225	0.692390426363652	0.6597459745952898	0.615602492230809	0.6458593041584457	0.5917211640961352	0.6880753617759316	0.6242931956895237	0.7306019769913908	0.6679664150192216	0.5599624005999223	0.5848690578108445	0.5347153962800555	0.5432337137073272	0.6408776358307917	0.5579297314308287	0.6019546085418832	0.6070550545261706	0.5791019554277751	0.6122009445885376	0.8472201622282215	0.5797667496926694	0.5740524024232025	0.6276677792778977	0.6969703588614059	0.6715241996759052	0.6644065680799123	0.6304143816443261	0.5440688078898751	0.6612128500774802	0.6882504739610926	0.6235746935663992	0.6424307465773551	0.6238301852924368	0.6029190939349001	0.6164417506459609	0.6064323834553642	0.6425049766394215	0.6934088383021377	0.6310185814711131	0.5550937585772094	0.6163498585473957	0.6568956966263337	0.767357883990711	0.6473812019244352	0.648024423678737	0.6014959233146858	0.7009224377927199	0.592063007878913	0.5955276505020733	0.6602906906318806	0.5661584419851188
